0,82,"[0.08615, 0.849, 0.06485]"
0,83,"[0.1086, 0.7739, 0.1175]"
0,85,"[0.1216, 0.7738, 0.1045]"
0,86,"[0.117, 0.789, 0.094]"
0,87,"[0.057, 0.829, 0.114]"
0,89,"[0.06546666666666667, 0.8629333333333333, 0.07153333333333334]"
0,91,"[0.07230000000000002, 0.8525222222222222, 0.07516666666666669]"
0,92,"[0.2605, 0.689, 0.0505]"
0,95,"[0.1235, 0.8007, 0.07575]"
0,97,"[0.11945, 0.76935, 0.1111]"
0,100,"[0.10981428571428573, 0.7898571428571428, 0.10035714285714285]"
0,101,"[0.08673076923076922, 0.8295923076923079, 0.08367692307692307]"
0,102,"[0.2975, 0.7025, 0.0]"
0,103,"[0.07435, 0.8558, 0.06981666666666668]"
0,104,"[0.09371428571428571, 0.8273, 0.07904285714285715]"
0,108,"[0.09145454545454546, 0.8342636363636363, 0.07427272727272727]"
0,109,"[0.06952592592592594, 0.8602444444444445, 0.07024814814814814]"
0,110,"[0.1618, 0.7274, 0.1107]"
0,112,"[0.14049999999999999, 0.82, 0.0395]"
0,113,"[0.11188709677419355, 0.8009387096774192, 0.08572258064516129]"
0,114,"[0.10043076923076924, 0.8341923076923077, 0.06537692307692308]"
0,115,"[0.103275, 0.760325, 0.136425]"
0,116,"[0.17925, 0.80375, 0.017]"
0,117,"[0.10297352941176471, 0.8335558823529411, 0.0634735294117647]"
0,119,"[0.09245, 0.8564, 0.05115]"
0,120,"[0.057625, 0.8331000000000001, 0.10927500000000001]"
0,122,"[0.1018, 0.8377, 0.0607]"
0,123,"[0.1087, 0.7902, 0.1009]"
0,124,"[0.10585454545454547, 0.7814454545454546, 0.11268181818181816]"
0,127,"[0.1273, 0.7459, 0.1266]"
0,128,"[0.056, 0.8349, 0.1091]"
0,129,"[0.10009500000000002, 0.799065, 0.10083250000000002]"
0,131,"[0.10984000000000001, 0.80131, 0.08889]"
0,133,"[0.051, 0.8445, 0.10435]"
0,134,"[0.1118, 0.7993, 0.0889]"
0,135,"[0.09189375000000002, 0.82244375, 0.08558750000000002]"
0,136,"[0.10346666666666667, 0.7973, 0.09916666666666667]"
0,137,"[0.1152, 0.8064, 0.0784]"
0,138,"[0.0681, 0.824125, 0.10775]"
0,139,"[0.1646, 0.7124, 0.123]"
0,142,"[0.1253, 0.7737, 0.1011]"
0,143,"[0.08530689655172413, 0.8282448275862069, 0.0865448275862069]"
0,144,"[0.08735714285714287, 0.7998, 0.11283571428571429]"
0,145,"[0.0854, 0.8257, 0.0889]"
0,147,"[0.04325, 0.7849, 0.17185]"
0,149,"[0.0829, 0.8425, 0.0746]"
0,150,"[0.08082923076923076, 0.823703076923077, 0.09543384615384612]"
0,155,"[0.1071, 0.79935, 0.09355]"
0,156,"[0.06445714285714285, 0.8343857142857144, 0.1011857142857143]"
0,157,"[0.12, 0.7779, 0.102]"
0,159,"[0.13322499999999998, 0.7726999999999999, 0.09405000000000001]"
0,160,"[0.09564310344827583, 0.8145724137931036, 0.08982068965517243]"
0,161,"[0.11686875, 0.794875, 0.08826250000000002]"
0,162,"[0.11099615384615384, 0.8084115384615385, 0.08064230769230771]"
0,163,"[0.0225, 0.8552, 0.1223]"
0,164,"[0.1687, 0.8081, 0.0232]"
0,166,"[0.1165, 0.7921333333333332, 0.09126666666666666]"
0,167,"[0.112, 0.828, 0.06]"
0,168,"[0.0826, 0.8102, 0.1072]"
0,169,"[0.102025, 0.842375, 0.0557]"
0,170,"[0.08261249999999999, 0.815175, 0.10223749999999998]"
0,172,"[0.2224, 0.7248, 0.053]"
0,173,"[0.08588000000000003, 0.7828000000000002, 0.13150000000000003]"
0,174,"[0.0622, 0.8621, 0.0757]"
0,175,"[0.03475, 0.838825, 0.12638749999999999]"
0,176,"[0.1325, 0.7875, 0.08]"
0,178,"[0.12368333333333335, 0.7802666666666666, 0.09605000000000001]"
0,179,"[0.1478, 0.7718, 0.0805]"
0,183,"[0.0614, 0.8545, 0.084]"
0,184,"[0.1717, 0.7614, 0.0669]"
0,185,"[0.14138, 0.8056999999999999, 0.052879999999999996]"
0,186,"[0.1281, 0.8226999999999999, 0.04923333333333333]"
0,190,"[0.06798333333333334, 0.8565333333333333, 0.07551666666666668]"
0,191,"[0.02795, 0.83735, 0.13465]"
0,192,"[0.10044, 0.8170299999999999, 0.08264]"
0,193,"[0.056, 0.7987, 0.1453]"
0,194,"[0.07526000000000001, 0.8255000000000001, 0.09931999999999999]"
0,195,"[0.1753, 0.7267, 0.0981]"
0,196,"[0.0, 0.87, 0.13]"
0,197,"[0.07206842105263157, 0.8324473684210526, 0.09550526315789473]"
0,198,"[0.10160400000000001, 0.8074720000000001, 0.090976]"
0,199,"[0.07321666666666667, 0.8581333333333333, 0.06867916666666664]"
0,201,"[0.0, 0.8454999999999999, 0.1545]"
0,202,"[0.076575, 0.8451666666666666, 0.07830833333333334]"
0,203,"[0.07983333333333333, 0.8123999999999999, 0.10769999999999998]"
0,207,"[0.07938333333333333, 0.8437799999999995, 0.07681333333333334]"
0,208,"[0.1332, 0.804, 0.063]"
0,210,"[0.06784545454545454, 0.8274090909090909, 0.10464545454545453]"
0,212,"[0.0908, 0.8227000000000001, 0.08650000000000001]"
0,213,"[0.10449166666666669, 0.783125, 0.11238333333333334]"
0,214,"[0.2072, 0.6945, 0.0983]"
0,215,"[0.06419230769230769, 0.8565923076923077, 0.07921538461538462]"
0,217,"[0.10126363636363638, 0.8183681818181818, 0.08038636363636364]"
0,218,"[0.0231, 0.855, 0.1219]"
0,219,"[0.06717916666666666, 0.8528041666666669, 0.07998750000000002]"
0,220,"[0.11762500000000001, 0.7992250000000001, 0.08307500000000001]"
0,221,"[0.1268125, 0.7824374999999999, 0.090775]"
0,223,"[0.184, 0.7005, 0.1155]"
0,224,"[0.07591500000000001, 0.84299, 0.08107500000000001]"
0,225,"[0.139275, 0.773475, 0.0872]"
0,226,"[0.15227857142857143, 0.7683, 0.07609999999999999]"
0,227,"[0.09738, 0.8151599999999999, 0.08756000000000001]"
0,228,"[0.04723636363636363, 0.859239393939394, 0.0859121212121212]"
0,230,"[0.0765, 0.8055933333333332, 0.11794666666666669]"
0,232,"[0.1257, 0.7807, 0.0937]"
0,233,"[0.15339999999999998, 0.76825, 0.07844999999999999]"
0,234,"[0.15113333333333334, 0.7827999999999999, 0.06603333333333333]"
0,235,"[0.08023333333333332, 0.8430388888888889, 0.07675000000000001]"
0,237,"[0.10525000000000001, 0.8060499999999999, 0.0887]"
0,238,"[0.0838, 0.8338, 0.0822]"
0,241,"[0.06684367816091952, 0.854448275862069, 0.07878850574712645]"
0,242,"[0.1564, 0.7698, 0.0738]"
0,244,"[0.0795, 0.82985, 0.09065000000000001]"
0,245,"[0.20905, 0.731, 0.05995]"
0,246,"[0.06732857142857143, 0.811342857142857, 0.12134285714285711]"
0,247,"[0.09632500000000001, 0.8279375, 0.0757375]"
0,250,"[0.08845555555555557, 0.8245666666666666, 0.08695555555555556]"
0,252,"[0.11343409090909091, 0.774084090909091, 0.11248863636363632]"
0,253,"[0.10198999999999998, 0.8219150000000001, 0.07606499999999998]"
0,254,"[0.078, 0.7639, 0.1581]"
0,259,"[0.0965142857142857, 0.8201428571428571, 0.08337142857142857]"
0,260,"[0.0575, 0.8555, 0.0869]"
0,261,"[0.078875, 0.8330250000000001, 0.088085]"
0,262,"[0.14920000000000003, 0.75286, 0.098]"
0,264,"[0.098, 0.7935, 0.10850000000000001]"
0,265,"[0.135, 0.8458, 0.0192]"
0,266,"[0.11366470588235295, 0.7983941176470588, 0.08799999999999998]"
0,267,"[0.0537, 0.852, 0.0947]"
0,268,"[0.0998, 0.81855, 0.08165]"
0,269,"[0.06235999999999999, 0.8427199999999999, 0.09490000000000001]"
0,271,"[0.04, 0.836, 0.124]"
0,274,"[0.1019923076923077, 0.8195115384615386, 0.07853846153846154]"
0,275,"[0.0705, 0.856513043478261, 0.0730695652173913]"
0,276,"[0.0833, 0.7775, 0.1392]"
0,277,"[0.09584999999999999, 0.8143428571428573, 0.08982857142857141]"
0,278,"[0.10334615384615385, 0.7998884615384617, 0.09679999999999998]"
0,280,"[0.07733333333333332, 0.8516166666666667, 0.07100000000000001]"
0,281,"[0.09434999999999999, 0.8050124999999999, 0.1006125]"
0,282,"[0.17565, 0.763, 0.061]"
0,284,"[0.06886666666666667, 0.7973333333333333, 0.1337]"
0,285,"[0.13690000000000002, 0.8219249999999999, 0.041175]"
0,286,"[0.191, 0.765, 0.0437]"
0,287,"[0.08214999999999999, 0.8231249999999998, 0.09471666666666667]"
0,288,"[0.09180714285714286, 0.8152595238095236, 0.09293809523809526]"
0,291,"[0.09538857142857142, 0.8093628571428573, 0.09525428571428571]"
0,292,"[0.095, 0.8506, 0.0545]"
0,293,"[0.10905714285714287, 0.79595, 0.09497142857142857]"
0,294,"[0.061, 0.8453, 0.0933]"
0,295,"[0.07373000000000005, 0.8030750000000003, 0.1185600000000001]"
0,296,"[0.08663333333333334, 0.7893499999999999, 0.12393333333333334]"
0,297,"[0.06613333333333334, 0.8432999999999998, 0.09065833333333333]"
0,300,"[0.09864285714285714, 0.8297142857142857, 0.07162857142857144]"
0,301,"[0.049, 0.854, 0.097]"
0,303,"[0.1676, 0.7546, 0.0776]"
0,304,"[0.0417, 0.8207, 0.1373]"
0,307,"[0.06604615384615385, 0.8523307692307692, 0.08163076923076923]"
0,308,"[0.11205, 0.80945, 0.07855000000000001]"
0,309,"[0.0389, 0.8377, 0.1235]"
0,310,"[0.0557, 0.8624999999999999, 0.08166666666666667]"
0,311,"[0.08071249999999999, 0.8322, 0.087]"
0,313,"[0.04571818181818182, 0.8339090909090909, 0.12040909090909091]"
0,315,"[0.08625, 0.79565, 0.11810000000000001]"
0,316,"[0.0595, 0.8626, 0.07786666666666665]"
0,317,"[0.06748, 0.8594200000000001, 0.07310000000000001]"
0,318,"[0.09047857142857142, 0.8432142857142857, 0.06621428571428573]"
0,319,"[0.09425, 0.765625, 0.1401]"
0,321,"[0.0198, 0.872, 0.1082]"
0,322,"[0.06949999999999999, 0.8443090909090909, 0.08628181818181818]"
0,323,"[0.06785384615384614, 0.7753230769230769, 0.1568923076923077]"
0,324,"[0.10659999999999999, 0.7696400000000001, 0.12378]"
0,326,"[0.08604, 0.7605, 0.15352]"
0,329,"[0.09401666666666668, 0.8226833333333333, 0.0833]"
0,331,"[0.1738, 0.7484500000000001, 0.078]"
0,332,"[0.0788074074074074, 0.835951851851852, 0.08518518518518518]"
0,333,"[0.12011818181818183, 0.8178681818181819, 0.061954545454545464]"
0,335,"[0.0733, 0.849, 0.0777]"
0,336,"[0.0693, 0.8241, 0.1065]"
0,339,"[0.0, 0.8122499999999999, 0.18775]"
0,340,"[0.0832, 0.8425, 0.0743]"
0,342,"[0.222, 0.778, 0.0]"
0,343,"[0.0, 0.8265, 0.1735]"
0,344,"[0.11483333333333334, 0.8123333333333332, 0.07276666666666667]"
0,345,"[0.1429, 0.7865, 0.0701]"
0,348,"[0.08385714285714287, 0.7946857142857142, 0.12154285714285715]"
0,351,"[0.15555, 0.7756500000000001, 0.06858333333333334]"
0,353,"[0.09454117647058824, 0.8119764705882355, 0.09341764705882354]"
0,354,"[0.12375714285714286, 0.7949714285714287, 0.08114285714285716]"
0,355,"[0.05184, 0.79962, 0.14848]"
0,357,"[0.08299444444444447, 0.8583833333333335, 0.05856666666666667]"
0,358,"[0.0698, 0.81045, 0.1195]"
0,359,"[0.0925, 0.8185, 0.089]"
0,360,"[0.08988, 0.84886, 0.0613]"
0,363,"[0.1512, 0.8403, 0.0085]"
0,365,"[0.1467, 0.7752, 0.0782]"
0,366,"[0.08276666666666667, 0.7909, 0.1265]"
0,368,"[0.1224, 0.7623, 0.1152]"
0,369,"[0.062349999999999996, 0.8492, 0.0884]"
0,370,"[0.08904444444444445, 0.8030444444444443, 0.1079]"
0,372,"[0.13888, 0.7655700000000001, 0.09556]"
0,373,"[0.0648, 0.8421, 0.093]"
0,374,"[0.1071, 0.7937, 0.099]"
0,375,"[0.079225, 0.854, 0.06681250000000001]"
0,376,"[0.0915, 0.8257000000000001, 0.0827]"
0,377,"[0.11881666666666667, 0.8063333333333333, 0.07456666666666666]"
0,378,"[0.08523333333333333, 0.8433333333333334, 0.0714]"
0,380,"[0.06420000000000001, 0.8546857142857142, 0.08084285714285715]"
0,382,"[0.08706666666666667, 0.7697666666666666, 0.14316666666666666]"
0,383,"[0.294, 0.706, 0.0]"
0,384,"[0.09639411764705882, 0.8472784313725492, 0.05631960784313726]"
0,386,"[0.11195000000000001, 0.83735, 0.050699999999999995]"
0,387,"[0.08296923076923077, 0.8300769230769229, 0.08699230769230772]"
0,389,"[0.10475000000000001, 0.8059, 0.08935000000000001]"
0,390,"[0.2145, 0.68775, 0.09770000000000001]"
0,392,"[0.09782222222222223, 0.8113111111111111, 0.09081666666666666]"
0,393,"[0.036500000000000005, 0.8541000000000001, 0.10915]"
0,394,"[0.0821, 0.825, 0.0929]"
0,395,"[0.0651, 0.8593599999999999, 0.07548]"
0,396,"[0.07503636363636365, 0.8295272727272728, 0.09543636363636362]"
0,397,"[0.03763157894736842, 0.8571263157894736, 0.10523684210526316]"
0,398,"[0.0307, 0.8562000000000001, 0.11309999999999999]"
0,400,"[0.06976, 0.79982, 0.13038]"
0,404,"[0.050175, 0.8589, 0.090875]"
0,405,"[0.1491, 0.79625, 0.0547]"
0,406,"[0.08963888888888888, 0.852411111111111, 0.057949999999999995]"
0,410,"[0.11, 0.841, 0.049]"
0,411,"[0.07431666666666666, 0.7896333333333333, 0.13633333333333333]"
0,412,"[0.222, 0.7424, 0.0355]"
0,415,"[0.028575, 0.855, 0.1164]"
0,416,"[0.10423541666666665, 0.8118145833333336, 0.08395416666666666]"
0,417,"[0.1882, 0.7838, 0.028]"
0,419,"[0.10538333333333333, 0.7675833333333334, 0.12686666666666666]"
0,421,"[0.09827142857142858, 0.7940571428571429, 0.10771428571428573]"
0,423,"[0.10908333333333335, 0.8196666666666665, 0.07125]"
0,424,"[0.09026363636363635, 0.8339909090909092, 0.07571818181818181]"
0,425,"[0.057742857142857144, 0.8609714285714285, 0.0813]"
0,427,"[0.201, 0.755, 0.044]"
0,428,"[0.07063333333333334, 0.7870666666666666, 0.1423]"
0,429,"[0.058440000000000006, 0.84134, 0.10022]"
0,430,"[0.08358888888888888, 0.7845777777777777, 0.13182222222222223]"
0,431,"[0.09825, 0.83605, 0.06582500000000001]"
0,432,"[0.1651, 0.75715, 0.07775]"
0,435,"[0.06935909090909091, 0.8363818181818181, 0.0942681818181818]"
0,436,"[0.1583, 0.7929666666666666, 0.048811111111111104]"
0,437,"[0.116, 0.7735, 0.1105]"
0,438,"[0.23625000000000002, 0.71675, 0.04725]"
0,440,"[0.08426666666666667, 0.8321055555555555, 0.08362777777777776]"
0,441,"[0.10017500000000001, 0.8145249999999999, 0.085225]"
0,442,"[0.10616666666666667, 0.8112333333333334, 0.0825]"
0,443,"[0.08602, 0.8507999999999999, 0.06328]"
0,444,"[0.32525000000000004, 0.66075, 0.014]"
0,445,"[0.1885, 0.764, 0.048]"
0,446,"[0.08415, 0.8319624999999999, 0.0838375]"
0,447,"[0.1145, 0.7723, 0.11316666666666668]"
0,448,"[0.1857, 0.7867, 0.0276]"
0,450,"[0.0756, 0.8154214285714286, 0.10896428571428574]"
0,451,"[0.046585714285714286, 0.8599857142857142, 0.09348571428571428]"
0,452,"[0.07152083333333333, 0.8377458333333333, 0.07705833333333333]"
0,453,"[0.0775, 0.8130076923076923, 0.10941538461538461]"
0,457,"[0.102, 0.8481333333333333, 0.04986666666666667]"
0,459,"[0.205, 0.685, 0.11]"
0,460,"[0.069, 0.847, 0.0838]"
0,461,"[0.1181125, 0.8130875000000001, 0.0688125]"
0,462,"[0.040900000000000006, 0.8596176470588236, 0.09941764705882356]"
0,463,"[0.0754236842105263, 0.8481789473684209, 0.07638157894736841]"
0,464,"[0.07894999999999999, 0.8200500000000001, 0.101025]"
0,466,"[0.1322923076923077, 0.7913384615384617, 0.07633076923076922]"
0,468,"[0.10198333333333333, 0.8401666666666667, 0.05786666666666667]"
0,469,"[0.1921, 0.7699, 0.0378]"
0,470,"[0.1488, 0.8323, 0.0189]"
0,471,"[0.08265, 0.8255, 0.09180714285714286]"
0,472,"[0.13263333333333335, 0.7879999999999999, 0.0794]"
0,475,"[0.0892, 0.8096000000000001, 0.101175]"
0,478,"[0.040970000000000006, 0.8608, 0.09826]"
0,479,"[0.1576, 0.7454, 0.0969]"
0,481,"[0.0628, 0.8216, 0.1156]"
0,484,"[0.10189999999999999, 0.8483499999999999, 0.04970000000000001]"
0,487,"[0.095, 0.812, 0.093]"
0,489,"[0.37, 0.63, 0.0]"
0,490,"[0.09919375, 0.79820625, 0.10254374999999999]"
0,491,"[0.0994, 0.8169, 0.0837]"
0,495,"[0.1144, 0.7936, 0.0919]"
0,496,"[0.07304999999999999, 0.8517166666666668, 0.07526666666666666]"
0,498,"[0.1099, 0.806, 0.08415]"
0,499,"[0.0603, 0.8363, 0.1033]"
0,501,"[0.0828, 0.8148, 0.10246666666666666]"
0,502,"[0.08185, 0.8471500000000001, 0.07085]"
0,504,"[0.14433333333333334, 0.7516333333333334, 0.10406666666666665]"
0,505,"[0.1115, 0.8302, 0.0583]"
0,506,"[0.256, 0.744, 0.0]"
0,508,"[0.17415, 0.78775, 0.03815]"
0,511,"[0.09946666666666666, 0.8148666666666666, 0.08136666666666666]"
0,514,"[0.13095, 0.80145, 0.067625]"
0,515,"[0.2335, 0.74525, 0.02125]"
0,516,"[0.0889625, 0.8236, 0.0873625]"
0,517,"[0.121475, 0.786525, 0.09204999999999999]"
0,518,"[0.1292, 0.81945, 0.0513]"
0,519,"[0.12200000000000001, 0.8060857142857142, 0.07181428571428572]"
0,520,"[0.10044285714285715, 0.8469142857142857, 0.05269999999999999]"
0,521,"[0.06955000000000001, 0.8217500000000001, 0.10871666666666667]"
0,522,"[0.1233, 0.8265, 0.0502]"
0,523,"[0.0793, 0.8163499999999999, 0.10405]"
0,524,"[0.102475, 0.7860499999999999, 0.1116]"
0,525,"[0.088, 0.781, 0.131]"
0,527,"[0.105, 0.8193, 0.0758]"
0,529,"[0.0917, 0.8567, 0.0517]"
0,532,"[0.184, 0.74535, 0.07050000000000001]"
0,533,"[0.0628, 0.8313, 0.106]"
0,534,"[0.0819, 0.8382, 0.0798]"
0,536,"[0.0083, 0.8568, 0.135]"
0,543,"[0.0868, 0.8344, 0.0787]"
0,548,"[0.11322000000000002, 0.8312799999999999, 0.055600000000000004]"
0,550,"[0.0, 0.8485, 0.1515]"
0,552,"[0.1138, 0.8241, 0.062]"
0,554,"[0.1961, 0.7483, 0.0557]"
0,555,"[0.1708, 0.7585, 0.0707]"
0,556,"[0.1683, 0.776, 0.0558]"
0,558,"[0.07642499999999998, 0.8508989999999998, 0.07270499999999999]"
0,559,"[0.1226, 0.7701, 0.1074]"
0,560,"[0.08658, 0.851, 0.06246]"
0,562,"[0.08402500000000002, 0.8311374999999999, 0.08102500000000001]"
0,563,"[0.044, 0.863, 0.093]"
0,564,"[0.05852, 0.80596, 0.13548]"
0,566,"[0.0956, 0.8314, 0.073]"
0,567,"[0.083675, 0.8125, 0.10385000000000001]"
0,568,"[0.13, 0.776, 0.094]"
0,569,"[0.217, 0.732, 0.051]"
0,573,"[0.1149, 0.7785666666666667, 0.10656666666666666]"
0,574,"[0.0256, 0.8589, 0.1155]"
0,576,"[0.03546666666666667, 0.8461666666666666, 0.1184]"
0,581,"[0.1587, 0.7353, 0.106]"
0,582,"[0.09135, 0.825925, 0.082525]"
0,583,"[0.2293, 0.7293, 0.0413]"
0,584,"[0.0675, 0.8179, 0.1146]"
0,586,"[0.0491, 0.8597, 0.0911]"
0,587,"[0.11046428571428571, 0.7920785714285713, 0.0973857142857143]"
0,588,"[0.0758, 0.8237, 0.1006]"
0,590,"[0.0779, 0.8385, 0.0836]"
0,592,"[0.0614, 0.842, 0.0966]"
0,593,"[0.1174, 0.7669, 0.1158]"
0,595,"[0.2202, 0.6847, 0.095]"
0,598,"[0.0933, 0.8055, 0.1012]"
0,600,"[0.1207, 0.7859, 0.0934]"
0,601,"[0.11299999999999999, 0.83745, 0.04955]"
0,603,"[0.06796666666666666, 0.8502000000000001, 0.08176666666666667]"
0,604,"[0.1193, 0.7959727272727274, 0.08466363636363637]"
0,611,"[0.0855, 0.84545, 0.06905]"
0,612,"[0.0396, 0.7994, 0.1611]"
0,613,"[0.1519, 0.7695, 0.0786]"
0,615,"[0.034942857142857144, 0.8569000000000001, 0.10830000000000002]"
0,616,"[0.17335, 0.7430500000000001, 0.083575]"
0,617,"[0.066, 0.8465, 0.0875]"
0,618,"[0.1205, 0.8085, 0.0705]"
0,619,"[0.095, 0.8475, 0.058]"
0,620,"[0.04, 0.8558, 0.1045]"
0,621,"[0.064025, 0.8589375000000001, 0.07705]"
0,622,"[0.12092307692307692, 0.7911538461538462, 0.08796153846153845]"
0,623,"[0.06796666666666666, 0.8399666666666666, 0.09216666666666667]"
0,624,"[0.0713, 0.8603, 0.0683]"
0,625,"[0.0749, 0.8593, 0.0661]"
0,626,"[0.08225714285714285, 0.8225, 0.09525714285714286]"
0,627,"[0.08675, 0.8070999999999999, 0.10615000000000001]"
0,628,"[0.09819000000000001, 0.80697, 0.09486000000000001]"
0,629,"[0.0852, 0.8088777777777779, 0.10587777777777778]"
0,630,"[0.06556666666666668, 0.8636583333333334, 0.07073333333333333]"
0,634,"[0.07438076923076922, 0.849423076923077, 0.07618461538461539]"
0,635,"[0.074125, 0.8118749999999999, 0.114125]"
0,636,"[0.1037, 0.7773, 0.119]"
0,637,"[0.08944166666666666, 0.8267833333333335, 0.08378333333333333]"
0,640,"[0.0556, 0.8207, 0.1236]"
0,642,"[0.1291857142857143, 0.7657571428571429, 0.1051]"
0,643,"[0.0781, 0.7714, 0.1505]"
0,644,"[0.0737, 0.804, 0.1223]"
0,645,"[0.1198, 0.8037, 0.0765]"
0,646,"[0.08304, 0.8569800000000001, 0.06008]"
0,647,"[0.1126, 0.8113, 0.0762]"
0,648,"[0.07079375, 0.8430375000000001, 0.0861125]"
0,649,"[0.065425, 0.8542, 0.08030000000000001]"
0,650,"[0.1057, 0.8408, 0.0536]"
0,654,"[0.14159166666666667, 0.7677583333333334, 0.0907]"
0,658,"[0.11711999999999997, 0.79988, 0.08292]"
0,659,"[0.114175, 0.7846, 0.10125]"
0,660,"[0.1842, 0.7056, 0.1101]"
0,661,"[0.10213749999999999, 0.7760125, 0.12187499999999998]"
0,665,"[0.1119, 0.78242, 0.10568000000000002]"
0,666,"[0.1252, 0.7632, 0.1116]"
0,667,"[0.08248181818181818, 0.7883363636363636, 0.12926363636363639]"
0,668,"[0.0714, 0.804, 0.1245]"
0,669,"[0.09492857142857143, 0.7811142857142858, 0.10602857142857144]"
0,670,"[0.0791, 0.8190500000000001, 0.1018]"
0,671,"[0.1575, 0.804, 0.0385]"
0,673,"[0.07887999999999999, 0.8409000000000001, 0.08022]"
0,674,"[0.0, 0.865, 0.135]"
0,675,"[0.1067, 0.8475666666666667, 0.0458]"
0,676,"[0.1812, 0.7228, 0.096]"
0,677,"[0.06458333333333334, 0.8449333333333332, 0.09049999999999998]"
0,678,"[0.05953571428571429, 0.8450142857142858, 0.09547857142857143]"
0,679,"[0.07, 0.8396, 0.0904]"
0,682,"[0.1411, 0.768, 0.0908]"
0,685,"[0.0957, 0.8406, 0.0636]"
0,686,"[0.06164000000000001, 0.8175600000000001, 0.121]"
0,687,"[0.0642, 0.8252, 0.1105]"
0,688,"[0.1045, 0.831, 0.0645]"
0,689,"[0.10635, 0.825175, 0.0684]"
0,690,"[0.08206666666666666, 0.7898666666666667, 0.12796666666666667]"
0,691,"[0.0797, 0.8236, 0.0966]"
0,692,"[0.07721499999999999, 0.8063549999999997, 0.11646999999999999]"
0,693,"[0.0606, 0.8422, 0.0971]"
0,695,"[0.0804, 0.82165, 0.09784999999999999]"
0,696,"[0.1718, 0.8018, 0.0264]"
0,697,"[0.10631428571428572, 0.8213285714285713, 0.07235714285714286]"
