Siddhant Gakhar,151,0.0
Altaf Gul,152,0.08841111111111111
LEO Cadio,153,0.0784
Rameshwar Acharya,154,-0.3008
Devansh Suri,155,-0.1256
Prateek Sharma ,156,0.10815714285714285
Seerat Sharma ,157,-0.0974
Manish Kumar ,158,-0.057749999999999996
Nithesh Satish,159,-0.05812500000000001
Vikram Yashashvi,160,-0.06364827586206898
Hakeem Aaqib ,161,-0.09588125000000003
Surya Narayan Singh ,162,-0.15805000000000005
Akshaya Ramachandran ,163,0.0715
37037226,164,-0.4203
Moti Lal Khanna,165,0.0022250000000000013
Rajan Rajagopal,166,-0.17576666666666665
Sankalp Tripathi ,167,-0.6124
Arijeet Roy ,168,0.0931
Neeraj Sharma ,169,-0.11839999999999999
Avinash Kumar ,170,0.04761250000000001
28841217,171,-0.1366
35091152,172,-0.3735
Arbaaz Hoccaine,173,0.05016999999999999
Vikash Sharma ,174,0.0424
Raj Menon ,175,0.17258125
Lakshmi Ram ,176,-0.2284
Sanjeet Chhoker,177,-0.49660000000000004
Om Taneja,178,-0.042966666666666674
28847706,179,-0.1671
11628593,180,0.6653
Nilay Vishwakarma,181,-0.2353
Yogita Karache,182,0.5106
36815115,183,0.0008
Satinderpal Singh ,184,-0.0637
Aayush Sinha ,185,-0.49122000000000005
Bapat Lal,186,-0.10016666666666667
13084685,187,0.0167
Rajneesh Kumar Salgotra,188,0.029433333333333322
Avin Rishi ,189,0.5752
Rahila ,190,-0.0049000000000000024
Firdous Ahmad ,191,0.2635
Mahesh Maera Garkoti,192,-0.29653999999999997
Saksham Dangi,193,0.0552
Aditya Joshi ,194,-0.06649999999999999
37748680,195,-0.198
Nikhil Jain ,196,0.875
Mangesh Kadu ,197,0.15958947368421053
Sameep Kapoor ,198,-0.11103599999999998
Mir Burhan,199,-0.04052916666666665
Rahul Bose ,200,-0.0392
Ashok Singh ,201,0.5791999999999999
Sharad Srivastava ,202,0.028799999999999996
Yugander Krishan Singh,203,0.022933333333333333
Obaid Ashraf Shah ,204,-0.108
Pravinchandra G Dhameliya,205,-0.05347499999999998
Mohan Dudha,206,0.034166666666666665
Sarvesh Dindore,207,0.05517333333333331
Jitender Aggarwal ,208,-0.421
Faisal Ashfaq,209,-0.046347058823529415
Mehreen Khan ,210,0.05150000000000003
Charan Kumar ,211,-0.0875
Vivek Singh ,212,0.018642857142857135
Sunil Gupta ,213,0.053291666666666675
Sri ,214,-0.4315
Suresh ,215,-0.05044615384615384
Prakhar Gupta ,216,-0.0010692307692307722
Rajagopalan K Suryanarayan,217,-0.05959545454545454
Nath Yogi,218,0.24656666666666668
Nadir Osman,219,-0.013491666666666666
John Mc Valsayan,220,-0.0040500000000000015
Joyson Fernandes,221,-0.1310625
Abhinav Agarwal ,222,0.09165
Krishna Sudarshana,223,-0.16999999999999998
Alok Kumar Singh ,224,-0.0010550000000000004
Ashutosh Singh ,225,-0.119225
Akash Kapoor ,226,-0.11391428571428572
Nitish Sharma ,227,0.02170000000000001
Jogi Bhullar,228,0.11566666666666665
Gajender Chauhan,229,0.20185000000000003
Aly Naseer,230,0.061493333333333317
Muhammad Saif Ali ,231,0.3185
Surendran Nair ,232,-0.1905
Dushyant Rao ,233,-0.10754999999999999
Tina Jacob ,234,-0.29893333333333333
Muarij Masoodi,235,-0.025638888888888895
Rahul ,236,-0.11314374999999999
Nikhil Seri ,237,-0.0681
Raghavendra Shankar Rai,238,-0.021
Thanga Durai,239,-0.0885
Javed Khan ,240,0.10854999999999998
Ram Sury ,241,0.053331034482758624
Sagar Bhandarkar,242,-0.2747
Sanjay Wali,243,0.1579142857142857
Abhishek Sharma ,244,0.004200000000000002
Saurabh Singh ,245,-0.49535
Abid Mahmood ,246,0.07104999999999999
Ashutosh Raina ,247,-0.029662499999999994
15643446,248,-0.085
Pranay Rauka,249,-0.2822
Nitin Joglekar ,250,0.04965555555555555
Sampurna Poudel ,251,0.0
Gopal Sinha,252,-0.04540681818181818
Sam Katze,253,-0.04918
Subodh Chalak,254,0.0262
25711246,255,0.1233
Prathmesh Vyavahare,256,-0.0384
Gaurav Shenoy,257,-0.021
20227008,258,0.2934
Vedchetan,259,-0.03648571428571429
Prof Mahesh Halale,260,-0.0348
Ajay Raina,261,0.006899999999999998
Tad Malik,262,-0.29106
Venkata Akashdeep Vinnakota,263,-0.2997
Animesh Paul ,264,-0.026150000000000007
Deepak Pathak ,265,-0.2117
Baba Hanan,266,-0.12322058823529411
Shaz Baloch ,267,0.1874
Arth Josh,268,0.35195
Gaurav Kashyap ,269,0.27876
4551978,270,-0.021
12741032,271,0.8398
35023143,272,-0.9643
Antariksh Parichha,273,0.0224
Minhaj Masoodi,274,-0.1059923076923077
Zubin Mahernosh Darbari,275,-0.010200000000000006
Sabeen Umar,276,0.3143
Ramaswamy Subramanian ,277,-0.004107142857142855
Mudassir Ahmed ,278,-0.08878076923076923
42464570,279,-0.3298
Jasvinder Singh Choudhary,280,-0.007500000000000007
Gagandeep Shukla,281,0.0452
Sakshi Chaudhary ,282,-0.6347
Fahad Shahid ,283,0.2624285714285714
Pulkit Chaurasia ,284,0.3258666666666667
Piyush Jain ,285,-0.060300000000000006
41873515,286,-0.8871
Shraddha Mishra ,287,-0.039733333333333336
Meghna Purohit ,288,-0.02764285714285714
Aryan Srivastava ,289,0.06102272727272729
Sanjay Roy,290,0.3053
Tousief Irshad Ahmed Sirwal,291,-0.013634285714285719
Appu Pandey ,292,-0.1738
Ikram Khan ,293,-0.020307142857142864
Nithin Devoor,294,0.4648
Abhijeet Mandal ,295,0.18904000000000007
Manojkumar H Desai,296,0.11713333333333333
Gopala Dhar,297,0.0011833333333333418
22183132,298,-0.148
23570558,299,0.4698
Vidhu Neelam,300,-0.1563714285714286
Shashank Mishra ,301,0.8871
Mohit Singh ,302,0.7331
Shekhar Gowardhan,303,-0.4122
Arvinth ,304,0.2073
Jamal Abdul Nasir,305,0.04900000000000001
Pushpinder Singh ,306,0.3398
Rachit Gupta ,307,0.03075384615384615
Ankit Singh ,308,-0.057749999999999996
Tarun Verma ,309,0.1496
Uday Singh ,310,0.04303333333333334
Rahul Dev Balagopal,311,0.015212499999999997
Honey Singh ,312,-0.26972
Muda Tariq,313,0.09425454545454545
Sankalp Sharma ,314,-0.5423
Kiran Manohar ,315,0.0865
Vinay Kant Singh,316,0.015
Bob Gustavsson,317,0.07032000000000001
